level,volume
1440,5904.502
1441,5907.417
1442,5910.326
1443,5913.232
1444,5916.133
1445,5919.03
1446,5921.923
1447,5924.812
1448,5927.696
1449,5930.577
1450,5933.453
1451,5936.326
1452,5939.194
1453,5942.058
1454,5944.918
1455,5947.773
1456,5950.625
1457,5953.471
1458,5956.315
1459,5959.153
1460,5961.988
1461,5964.818
1462,5967.645
1463,5970.467
1464,5973.285
1465,5976.099
1466,5978.908
1467,5981.714
1468,5984.515
1469,5987.312
1470,5990.105
1471,5992.894
1472,5995.679
1473,5998.459
1474,6001.236
1475,6004.007
1476,6006.775
1477,6009.539
1478,6012.299
1479,6015.053
1480,6017.805
1481,6020.552
1482,6023.295
1483,6026.034
1484,6028.768
1485,6031.499
1486,6034.225
1487,6036.947
1488,6039.664
1489,6042.306
1490,6044.532
1491,6046.755
1492,6048.973
1493,6051.186
1494,6053.397
1495,6054.058
