level,volume
9.52,2495.939
9.53,2497.355
9.54,2498.769
9.55,2500.16
9.56,2501.531
9.57,2502.9
9.58,2504.273
9.59,2505.63
9.6,2506.969
9.61,2508.298
9.62,2509.602
9.63,2510.887
9.64,2512.178
9.65,2513.461
9.66,2514.718
9.67,2515.97
9.68,2517.208
9.69,2518.432
9.7,2519.642
9.71,2520.839
9.72,2522.031
9.73,2523.197
9.74,2524.346
9.75,2525.486
9.76,2526.614
9.77,2527.723
9.78,2528.833
9.79,2529.921
9.8,2530.992
9.81,2532.045
9.82,2533.074
9.83,2534.097
9.84,2535.099
9.85,2536.096
9.86,2537.068
9.87,2538.016
9.88,2538.973
9.89,2539.896
9.9,2540.819
9.91,2541.713
9.92,2542.58
9.93,2543.435
9.94,2544.278
9.95,2545.096
9.96,2545.893
9.97,2546.673
9.98,2547.439
9.99,2548.183
10,2548.902
10.01,2549.609
10.02,2550.283
10.03,2550.928
10.04,2551.563
10.05,2552.178
10.06,2552.766
10.07,2553.325
10.08,2553.864
10.09,2554.363
10.1,2554.842
10.11,2555.296
10.12,2555.702
10.13,2556.083
10.14,2556.438
10.15,2556.716
10.16,2556.93
10.17,2557.17
10.18,2557.299
