level,list_-5.0,list_-4.5,list_-4.0,list_-3.5,list_-3.0,list_-2.5,list_-2.0,list_-1.5,list_-1.0,list_-0.5,list_0.0,list_0.5,list_1.0,list_1.5,list_2.0,list_2.5,list_3.0,list_3.5,list_4.0,list_4.5,list_5.0
986,-1.462,-1.204,-0.946,-0.688,-0.516,-0.344,-0.172,-0.086,0,0,0,0,0,0.086,-0.172,-0.344,-0.516,-0.688,-0.946,-1.204,-1.462
987,-1.479,-1.218,-0.957,-0.696,-0.522,-0.348,-0.174,-0.087,0,0,0,0,0,0.087,-0.174,-0.348,-0.522,-0.696,-0.957,-1.218,-1.479
988,-1.496,-1.232,-0.968,-0.704,-0.528,-0.352,-0.176,-0.088,0,0,0,0,0,0.088,-0.176,-0.352,-0.528,-0.704,-0.968,-1.232,-1.496
989,-1.513,-1.246,-0.979,-0.712,-0.534,-0.356,-0.178,-0.089,0,0,0,0,0,0.089,-0.178,-0.356,-0.534,-0.712,-0.979,-1.246,-1.513
990,-1.53,-1.26,-0.99,-0.72,-0.54,-0.36,-0.18,-0.09,0,0,0,0,0,0.09,-0.18,-0.36,-0.54,-0.72,-0.99,-1.26,-1.53
991,-1.547,-1.274,-1.001,-0.728,-0.546,-0.364,-0.182,-0.091,0,0,0,0,0,0.091,-0.182,-0.364,-0.546,-0.728,-1.001,-1.274,-1.547
992,-1.564,-1.288,-1.012,-0.736,-0.552,-0.368,-0.184,-0.092,0,0,0,0,0,0.092,-0.184,-0.368,-0.552,-0.736,-1.012,-1.288,-1.564
993,-1.581,-1.302,-1.023,-0.744,-0.558,-0.372,-0.186,-0.093,0,0,0,0,0,0.093,-0.186,-0.372,-0.558,-0.744,-1.023,-1.302,-1.581
994,-1.598,-1.316,-1.034,-0.752,-0.564,-0.376,-0.188,-0.094,0,0,0,0,0,0.094,-0.188,-0.376,-0.564,-0.752,-1.034,-1.316,-1.598
995,-1.615,-1.33,-1.045,-0.76,-0.57,-0.38,-0.19,-0.095,0,0,0,0,0,0.095,-0.19,-0.38,-0.57,-0.76,-1.045,-1.33,-1.615
996,-1.632,-1.344,-1.056,-0.768,-0.576,-0.384,-0.192,-0.096,0,0,0,0,0,0.096,-0.192,-0.384,-0.576,-0.768,-1.056,-1.344,-1.632
997,-1.649,-1.358,-1.067,-0.776,-0.582,-0.388,-0.194,-0.097,0,0,0,0,0,0.097,-0.194,-0.388,-0.582,-0.776,-1.067,-1.358,-1.649
998,-1.666,-1.372,-1.078,-0.784,-0.588,-0.392,-0.196,-0.098,0,0,0,0,0,0.098,-0.196,-0.392,-0.588,-0.784,-1.078,-1.372,-1.666
999,-1.683,-1.386,-1.089,-0.792,-0.594,-0.396,-0.198,-0.099,0,0,0,0,0,0.099,-0.198,-0.396,-0.594,-0.792,-1.089,-1.386,-1.683
1000,-1.7,-1.4,-1.1,-0.8,-0.6,-0.4,-0.2,-0.1,0,0,0,0,0,0.1,-0.2,-0.4,-0.6,-0.8,-1.1,-1.4,-1.7
1001,-1.723,-1.419,-1.115,-0.812,-0.608,-0.406,-0.204,-0.103,-0.002,0,0,0,-0.002,0.095,-0.204,-0.406,-0.608,-0.812,-1.115,-1.419,-1.723
1002,-1.746,-1.438,-1.13,-0.824,-0.616,-0.412,-0.208,-0.106,-0.004,0,0,0,-0.004,0.09,-0.208,-0.412,-0.616,-0.824,-1.13,-1.438,-1.746
1003,-1.769,-1.457,-1.145,-0.836,-0.624,-0.418,-0.212,-0.109,-0.006,0,0,0,-0.006,0.085,-0.212,-0.418,-0.624,-0.836,-1.145,-1.457,-1.769
1004,-1.792,-1.476,-1.16,-0.848,-0.632,-0.424,-0.216,-0.112,-0.008,0,0,0,-0.008,0.08,-0.216,-0.424,-0.632,-0.848,-1.16,-1.476,-1.792
1005,-1.815,-1.495,-1.175,-0.86,-0.64,-0.43,-0.22,-0.115,-0.01,0,0,0,-0.01,0.075,-0.22,-0.43,-0.64,-0.86,-1.175,-1.495,-1.815
1006,-1.838,-1.514,-1.19,-0.872,-0.648,-0.436,-0.224,-0.118,-0.012,0,0,0,-0.012,0.07,-0.224,-0.436,-0.648,-0.872,-1.19,-1.514,-1.838
1007,-1.861,-1.533,-1.205,-0.884,-0.656,-0.442,-0.228,-0.121,-0.014,0,0,0,-0.014,0.065,-0.228,-0.442,-0.656,-0.884,-1.205,-1.533,-1.861
1008,-1.884,-1.552,-1.22,-0.896,-0.664,-0.448,-0.232,-0.124,-0.016,0,0,0,-0.016,0.06,-0.232,-0.448,-0.664,-0.896,-1.22,-1.552,-1.884
1009,-1.907,-1.571,-1.235,-0.908,-0.672,-0.454,-0.236,-0.127,-0.018,0,0,0,-0.018,0.055,-0.236,-0.454,-0.672,-0.908,-1.235,-1.571,-1.907
1010,-1.93,-1.59,-1.25,-0.92,-0.68,-0.46,-0.24,-0.13,-0.02,0,0,0,-0.02,0.05,-0.24,-0.46,-0.68,-0.92,-1.25,-1.59,-1.93
1011,-1.953,-1.609,-1.265,-0.932,-0.688,-0.466,-0.244,-0.133,-0.022,0,0,0,-0.022,0.045,-0.244,-0.466,-0.688,-0.932,-1.265,-1.609,-1.953
1012,-1.976,-1.628,-1.28,-0.944,-0.696,-0.472,-0.248,-0.136,-0.024,0,0,0,-0.024,0.04,-0.248,-0.472,-0.696,-0.944,-1.28,-1.628,-1.976
1013,-1.999,-1.647,-1.295,-0.956,-0.704,-0.478,-0.252,-0.139,-0.026,0,0,0,-0.026,0.035,-0.252,-0.478,-0.704,-0.956,-1.295,-1.647,-1.999
1014,-2.022,-1.666,-1.31,-0.968,-0.712,-0.484,-0.256,-0.142,-0.028,0,0,0,-0.028,0.03,-0.256,-0.484,-0.712,-0.968,-1.31,-1.666,-2.022
1015,-2.045,-1.685,-1.325,-0.98,-0.72,-0.49,-0.26,-0.145,-0.03,0,0,0,-0.03,0.025,-0.26,-0.49,-0.72,-0.98,-1.325,-1.685,-2.045
1016,-2.068,-1.704,-1.34,-0.992,-0.728,-0.496,-0.264,-0.148,-0.032,0,0,0,-0.032,0.02,-0.264,-0.496,-0.728,-0.992,-1.34,-1.704,-2.068
1017,-2.091,-1.723,-1.355,-1.004,-0.736,-0.502,-0.268,-0.151,-0.034,0,0,0,-0.034,0.015,-0.268,-0.502,-0.736,-1.004,-1.355,-1.723,-2.091
1018,-2.114,-1.742,-1.37,-1.016,-0.744,-0.508,-0.272,-0.154,-0.036,0,0,0,-0.036,0.01,-0.272,-0.508,-0.744,-1.016,-1.37,-1.742,-2.114
1019,-2.137,-1.761,-1.385,-1.028,-0.752,-0.514,-0.276,-0.157,-0.038,0,0,0,-0.038,0.005,-0.276,-0.514,-0.752,-1.028,-1.385,-1.761,-2.137
1020,-2.16,-1.78,-1.4,-1.04,-0.76,-0.52,-0.28,-0.16,-0.04,0,0,0,-0.04,0,-0.28,-0.52,-0.76,-1.04,-1.4,-1.78,-2.16
1021,-2.183,-1.799,-1.415,-1.052,-0.768,-0.526,-0.284,-0.163,-0.042,0,0,0,-0.042,-0.005,-0.284,-0.526,-0.768,-1.052,-1.415,-1.799,-2.183
1022,-2.206,-1.818,-1.43,-1.064,-0.776,-0.532,-0.288,-0.166,-0.044,0,0,0,-0.044,-0.01,-0.288,-0.532,-0.776,-1.064,-1.43,-1.818,-2.206
1023,-2.229,-1.837,-1.445,-1.076,-0.784,-0.538,-0.292,-0.169,-0.046,0,0,0,-0.046,-0.015,-0.292,-0.538,-0.784,-1.076,-1.445,-1.837,-2.229
1024,-2.252,-1.856,-1.46,-1.088,-0.792,-0.544,-0.296,-0.172,-0.048,0,0,0,-0.048,-0.02,-0.296,-0.544,-0.792,-1.088,-1.46,-1.856,-2.252
1025,-2.275,-1.875,-1.475,-1.1,-0.8,-0.55,-0.3,-0.175,-0.05,0,0,0,-0.05,-0.025,-0.3,-0.55,-0.8,-1.1,-1.475,-1.875,-2.275
1026,-2.298,-1.894,-1.49,-1.112,-0.808,-0.556,-0.304,-0.178,-0.052,0,0,0,-0.052,-0.03,-0.304,-0.556,-0.808,-1.112,-1.49,-1.894,-2.298
1027,-2.321,-1.913,-1.505,-1.124,-0.816,-0.562,-0.308,-0.181,-0.054,0,0,0,-0.054,-0.035,-0.308,-0.562,-0.816,-1.124,-1.505,-1.913,-2.321
1028,-2.344,-1.932,-1.52,-1.136,-0.824,-0.568,-0.312,-0.184,-0.056,0,0,0,-0.056,-0.04,-0.312,-0.568,-0.824,-1.136,-1.52,-1.932,-2.344
1029,-2.367,-1.951,-1.535,-1.148,-0.832,-0.574,-0.316,-0.187,-0.058,0,0,0,-0.058,-0.045,-0.316,-0.574,-0.832,-1.148,-1.535,-1.951,-2.367
1030,-2.39,-1.97,-1.55,-1.16,-0.84,-0.58,-0.32,-0.19,-0.06,0,0,0,-0.06,-0.05,-0.32,-0.58,-0.84,-1.16,-1.55,-1.97,-2.39
1031,-2.413,-1.989,-1.565,-1.172,-0.848,-0.586,-0.324,-0.193,-0.062,0,0,0,-0.062,-0.055,-0.324,-0.586,-0.848,-1.172,-1.565,-1.989,-2.413
1032,-2.436,-2.008,-1.58,-1.184,-0.856,-0.592,-0.328,-0.196,-0.064,0,0,0,-0.064,-0.06,-0.328,-0.592,-0.856,-1.184,-1.58,-2.008,-2.436
1033,-2.459,-2.027,-1.595,-1.196,-0.864,-0.598,-0.332,-0.199,-0.066,0,0,0,-0.066,-0.065,-0.332,-0.598,-0.864,-1.196,-1.595,-2.027,-2.459
1034,-2.482,-2.046,-1.61,-1.208,-0.872,-0.604,-0.336,-0.202,-0.068,0,0,0,-0.068,-0.07,-0.336,-0.604,-0.872,-1.208,-1.61,-2.046,-2.482
1035,-2.505,-2.065,-1.625,-1.22,-0.88,-0.61,-0.34,-0.205,-0.07,0,0,0,-0.07,-0.075,-0.34,-0.61,-0.88,-1.22,-1.625,-2.065,-2.505
1036,-2.528,-2.084,-1.64,-1.232,-0.888,-0.616,-0.344,-0.208,-0.072,0,0,0,-0.072,-0.08,-0.344,-0.616,-0.888,-1.232,-1.64,-2.084,-2.528
1037,-2.551,-2.103,-1.655,-1.244,-0.896,-0.622,-0.348,-0.211,-0.074,0,0,0,-0.074,-0.085,-0.348,-0.622,-0.896,-1.244,-1.655,-2.103,-2.551
1038,-2.574,-2.122,-1.67,-1.256,-0.904,-0.628,-0.352,-0.214,-0.076,0,0,0,-0.076,-0.09,-0.352,-0.628,-0.904,-1.256,-1.67,-2.122,-2.574
1039,-2.597,-2.141,-1.685,-1.268,-0.912,-0.634,-0.356,-0.217,-0.078,0,0,0,-0.078,-0.095,-0.356,-0.634,-0.912,-1.268,-1.685,-2.141,-2.597
1040,-2.62,-2.16,-1.7,-1.28,-0.92,-0.64,-0.36,-0.22,-0.08,0,0,0,-0.08,-0.1,-0.36,-0.64,-0.92,-1.28,-1.7,-2.16,-2.62
1041,-2.643,-2.179,-1.715,-1.292,-0.928,-0.646,-0.364,-0.223,-0.082,0,0,0,-0.082,-0.105,-0.364,-0.646,-0.928,-1.292,-1.715,-2.179,-2.643
1042,-2.666,-2.198,-1.73,-1.304,-0.936,-0.652,-0.368,-0.226,-0.084,0,0,0,-0.084,-0.11,-0.368,-0.652,-0.936,-1.304,-1.73,-2.198,-2.666
1043,-2.689,-2.217,-1.745,-1.316,-0.944,-0.658,-0.372,-0.229,-0.086,0,0,0,-0.086,-0.115,-0.372,-0.658,-0.944,-1.316,-1.745,-2.217,-2.689
1044,-2.712,-2.236,-1.76,-1.328,-0.952,-0.664,-0.376,-0.232,-0.088,0,0,0,-0.088,-0.12,-0.376,-0.664,-0.952,-1.328,-1.76,-2.236,-2.712
1045,-2.735,-2.255,-1.775,-1.34,-0.96,-0.67,-0.38,-0.235,-0.09,0,0,0,-0.09,-0.125,-0.38,-0.67,-0.96,-1.34,-1.775,-2.255,-2.735
1046,-2.758,-2.274,-1.79,-1.352,-0.968,-0.676,-0.384,-0.238,-0.092,0,0,0,-0.092,-0.13,-0.384,-0.676,-0.968,-1.352,-1.79,-2.274,-2.758
1047,-2.781,-2.293,-1.805,-1.364,-0.976,-0.682,-0.388,-0.241,-0.094,0,0,0,-0.094,-0.135,-0.388,-0.682,-0.976,-1.364,-1.805,-2.293,-2.781
1048,-2.804,-2.312,-1.82,-1.376,-0.984,-0.688,-0.392,-0.244,-0.096,0,0,0,-0.096,-0.14,-0.392,-0.688,-0.984,-1.376,-1.82,-2.312,-2.804
1049,-2.827,-2.331,-1.835,-1.388,-0.992,-0.694,-0.396,-0.247,-0.098,0,0,0,-0.098,-0.145,-0.396,-0.694,-0.992,-1.388,-1.835,-2.331,-2.827
1050,-2.85,-2.35,-1.85,-1.4,-1,-0.7,-0.4,-0.25,-0.1,0,0,0,-0.1,-0.15,-0.4,-0.7,-1,-1.4,-1.85,-2.35,-2.85
1051,-2.873,-2.369,-1.865,-1.412,-1.008,-0.706,-0.404,-0.253,-0.102,0,0,0,-0.102,-0.155,-0.404,-0.706,-1.008,-1.412,-1.865,-2.369,-2.873
1052,-2.896,-2.388,-1.88,-1.424,-1.016,-0.712,-0.408,-0.256,-0.104,0,0,0,-0.104,-0.16,-0.408,-0.712,-1.016,-1.424,-1.88,-2.388,-2.896
1053,-2.919,-2.407,-1.895,-1.436,-1.024,-0.718,-0.412,-0.259,-0.106,0,0,0,-0.106,-0.165,-0.412,-0.718,-1.024,-1.436,-1.895,-2.407,-2.919
1054,-2.942,-2.426,-1.91,-1.448,-1.032,-0.724,-0.416,-0.262,-0.108,0,0,0,-0.108,-0.17,-0.416,-0.724,-1.032,-1.448,-1.91,-2.426,-2.942
1055,-2.965,-2.445,-1.925,-1.46,-1.04,-0.73,-0.42,-0.265,-0.11,0,0,0,-0.11,-0.175,-0.42,-0.73,-1.04,-1.46,-1.925,-2.445,-2.965
1056,-2.988,-2.464,-1.94,-1.472,-1.048,-0.736,-0.424,-0.268,-0.112,0,0,0,-0.112,-0.18,-0.424,-0.736,-1.048,-1.472,-1.94,-2.464,-2.988
1057,-3.011,-2.483,-1.955,-1.484,-1.056,-0.742,-0.428,-0.271,-0.114,0,0,0,-0.114,-0.185,-0.428,-0.742,-1.056,-1.484,-1.955,-2.483,-3.011
1058,-3.034,-2.502,-1.97,-1.496,-1.064,-0.748,-0.432,-0.274,-0.116,0,0,0,-0.116,-0.19,-0.432,-0.748,-1.064,-1.496,-1.97,-2.502,-3.034
1059,-3.057,-2.521,-1.985,-1.508,-1.072,-0.754,-0.436,-0.277,-0.118,0,0,0,-0.118,-0.195,-0.436,-0.754,-1.072,-1.508,-1.985,-2.521,-3.057
1060,-3.08,-2.54,-2,-1.52,-1.08,-0.76,-0.44,-0.28,-0.12,0,0,0,-0.12,-0.2,-0.44,-0.76,-1.08,-1.52,-2,-2.54,-3.08
1061,-3.103,-2.559,-2.015,-1.532,-1.088,-0.766,-0.444,-0.283,-0.122,0,0,0,-0.122,-0.205,-0.444,-0.766,-1.088,-1.532,-2.015,-2.559,-3.103
1062,-3.126,-2.578,-2.03,-1.544,-1.096,-0.772,-0.448,-0.286,-0.124,0,0,0,-0.124,-0.21,-0.448,-0.772,-1.096,-1.544,-2.03,-2.578,-3.126
1063,-3.149,-2.597,-2.045,-1.556,-1.104,-0.778,-0.452,-0.289,-0.126,0,0,0,-0.126,-0.215,-0.452,-0.778,-1.104,-1.556,-2.045,-2.597,-3.149
1064,-3.172,-2.616,-2.06,-1.568,-1.112,-0.784,-0.456,-0.292,-0.128,0,0,0,-0.128,-0.22,-0.456,-0.784,-1.112,-1.568,-2.06,-2.616,-3.172
1065,-3.195,-2.635,-2.075,-1.58,-1.12,-0.79,-0.46,-0.295,-0.13,0,0,0,-0.13,-0.225,-0.46,-0.79,-1.12,-1.58,-2.075,-2.635,-3.195
1066,-3.218,-2.654,-2.09,-1.592,-1.128,-0.796,-0.464,-0.298,-0.132,0,0,0,-0.132,-0.23,-0.464,-0.796,-1.128,-1.592,-2.09,-2.654,-3.218
1067,-3.241,-2.673,-2.105,-1.604,-1.136,-0.802,-0.468,-0.301,-0.134,0,0,0,-0.134,-0.235,-0.468,-0.802,-1.136,-1.604,-2.105,-2.673,-3.241
1068,-3.264,-2.692,-2.12,-1.616,-1.144,-0.808,-0.472,-0.304,-0.136,0,0,0,-0.136,-0.24,-0.472,-0.808,-1.144,-1.616,-2.12,-2.692,-3.264
1069,-3.287,-2.711,-2.135,-1.628,-1.152,-0.814,-0.476,-0.307,-0.138,0,0,0,-0.138,-0.245,-0.476,-0.814,-1.152,-1.628,-2.135,-2.711,-3.287
1070,-3.31,-2.73,-2.15,-1.64,-1.16,-0.82,-0.48,-0.31,-0.14,0,0,0,-0.14,-0.25,-0.48,-0.82,-1.16,-1.64,-2.15,-2.73,-3.31
1071,-3.333,-2.749,-2.165,-1.652,-1.168,-0.826,-0.484,-0.313,-0.142,0,0,0,-0.142,-0.255,-0.484,-0.826,-1.168,-1.652,-2.165,-2.749,-3.333
1072,-3.356,-2.768,-2.18,-1.664,-1.176,-0.832,-0.488,-0.316,-0.144,0,0,0,-0.144,-0.26,-0.488,-0.832,-1.176,-1.664,-2.18,-2.768,-3.356
1073,-3.379,-2.787,-2.195,-1.676,-1.184,-0.838,-0.492,-0.319,-0.146,0,0,0,-0.146,-0.265,-0.492,-0.838,-1.184,-1.676,-2.195,-2.787,-3.379
1074,-3.402,-2.806,-2.21,-1.688,-1.192,-0.844,-0.496,-0.322,-0.148,0,0,0,-0.148,-0.27,-0.496,-0.844,-1.192,-1.688,-2.21,-2.806,-3.402
1075,-3.425,-2.825,-2.225,-1.7,-1.2,-0.85,-0.5,-0.325,-0.15,0,0,0,-0.15,-0.275,-0.5,-0.85,-1.2,-1.7,-2.225,-2.825,-3.425
1076,-3.448,-2.844,-2.24,-1.712,-1.208,-0.856,-0.504,-0.328,-0.152,0,0,0,-0.152,-0.28,-0.504,-0.856,-1.208,-1.712,-2.24,-2.844,-3.448
1077,-3.471,-2.863,-2.255,-1.724,-1.216,-0.862,-0.508,-0.331,-0.154,0,0,0,-0.154,-0.285,-0.508,-0.862,-1.216,-1.724,-2.255,-2.863,-3.471
1078,-3.494,-2.882,-2.27,-1.736,-1.224,-0.868,-0.512,-0.334,-0.156,0,0,0,-0.156,-0.29,-0.512,-0.868,-1.224,-1.736,-2.27,-2.882,-3.494
1079,-3.517,-2.901,-2.285,-1.748,-1.232,-0.874,-0.516,-0.337,-0.158,0,0,0,-0.158,-0.295,-0.516,-0.874,-1.232,-1.748,-2.285,-2.901,-3.517
1080,-3.54,-2.92,-2.3,-1.76,-1.24,-0.88,-0.52,-0.34,-0.16,0,0,0,-0.16,-0.3,-0.52,-0.88,-1.24,-1.76,-2.3,-2.92,-3.54
1081,-3.563,-2.939,-2.315,-1.772,-1.248,-0.886,-0.524,-0.343,-0.162,0,0,0,-0.162,-0.305,-0.524,-0.886,-1.248,-1.772,-2.315,-2.939,-3.563
1082,-3.586,-2.958,-2.33,-1.784,-1.256,-0.892,-0.528,-0.346,-0.164,0,0,0,-0.164,-0.31,-0.528,-0.892,-1.256,-1.784,-2.33,-2.958,-3.586
1083,-3.609,-2.977,-2.345,-1.796,-1.264,-0.898,-0.532,-0.349,-0.166,0,0,0,-0.166,-0.315,-0.532,-0.898,-1.264,-1.796,-2.345,-2.977,-3.609
1084,-3.632,-2.996,-2.36,-1.808,-1.272,-0.904,-0.536,-0.352,-0.168,0,0,0,-0.168,-0.32,-0.536,-0.904,-1.272,-1.808,-2.36,-2.996,-3.632
1085,-3.655,-3.015,-2.375,-1.82,-1.28,-0.91,-0.54,-0.355,-0.17,0,0,0,-0.17,-0.325,-0.54,-0.91,-1.28,-1.82,-2.375,-3.015,-3.655
1086,-3.678,-3.034,-2.39,-1.832,-1.288,-0.916,-0.544,-0.358,-0.172,0,0,0,-0.172,-0.33,-0.544,-0.916,-1.288,-1.832,-2.39,-3.034,-3.678
1087,-3.701,-3.053,-2.405,-1.844,-1.296,-0.922,-0.548,-0.361,-0.174,0,0,0,-0.174,-0.335,-0.548,-0.922,-1.296,-1.844,-2.405,-3.053,-3.701
1088,-3.724,-3.072,-2.42,-1.856,-1.304,-0.928,-0.552,-0.364,-0.176,0,0,0,-0.176,-0.34,-0.552,-0.928,-1.304,-1.856,-2.42,-3.072,-3.724
1089,-3.747,-3.091,-2.435,-1.868,-1.312,-0.934,-0.556,-0.367,-0.178,0,0,0,-0.178,-0.345,-0.556,-0.934,-1.312,-1.868,-2.435,-3.091,-3.747
1090,-3.77,-3.11,-2.45,-1.88,-1.32,-0.94,-0.56,-0.37,-0.18,0,0,0,-0.18,-0.35,-0.56,-0.94,-1.32,-1.88,-2.45,-3.11,-3.77
1091,-3.793,-3.129,-2.465,-1.892,-1.328,-0.946,-0.564,-0.373,-0.182,0,0,0,-0.182,-0.355,-0.564,-0.946,-1.328,-1.892,-2.465,-3.129,-3.793
1092,-3.816,-3.148,-2.48,-1.904,-1.336,-0.952,-0.568,-0.376,-0.184,0,0,0,-0.184,-0.36,-0.568,-0.952,-1.336,-1.904,-2.48,-3.148,-3.816
1093,-3.839,-3.167,-2.495,-1.916,-1.344,-0.958,-0.572,-0.379,-0.186,0,0,0,-0.186,-0.365,-0.572,-0.958,-1.344,-1.916,-2.495,-3.167,-3.839
1094,-3.862,-3.186,-2.51,-1.928,-1.352,-0.964,-0.576,-0.382,-0.188,0,0,0,-0.188,-0.37,-0.576,-0.964,-1.352,-1.928,-2.51,-3.186,-3.862
1095,-3.885,-3.205,-2.525,-1.94,-1.36,-0.97,-0.58,-0.385,-0.19,0,0,0,-0.19,-0.375,-0.58,-0.97,-1.36,-1.94,-2.525,-3.205,-3.885
1096,-3.908,-3.224,-2.54,-1.952,-1.368,-0.976,-0.584,-0.388,-0.192,0,0,0,-0.192,-0.38,-0.584,-0.976,-1.368,-1.952,-2.54,-3.224,-3.908
1097,-3.931,-3.243,-2.555,-1.964,-1.376,-0.982,-0.588,-0.391,-0.194,0,0,0,-0.194,-0.385,-0.588,-0.982,-1.376,-1.964,-2.555,-3.243,-3.931
1098,-3.954,-3.262,-2.57,-1.976,-1.384,-0.988,-0.592,-0.394,-0.196,0,0,0,-0.196,-0.39,-0.592,-0.988,-1.384,-1.976,-2.57,-3.262,-3.954
1099,-3.977,-3.281,-2.585,-1.988,-1.392,-0.994,-0.596,-0.397,-0.198,0,0,0,-0.198,-0.395,-0.596,-0.994,-1.392,-1.988,-2.585,-3.281,-3.977
1100,-4,-3.3,-2.6,-2,-1.4,-1,-0.6,-0.4,-0.2,0,0,0,-0.2,-0.4,-0.6,-1,-1.4,-2,-2.6,-3.3,-4
1101,-3.997,-3.297,-2.597,-1.998,-1.399,-0.999,-0.6,-0.399,-0.199,0,0,0,-0.199,-0.399,-0.6,-0.999,-1.399,-1.998,-2.597,-3.297,-3.997
1102,-3.994,-3.294,-2.594,-1.996,-1.398,-0.998,-0.6,-0.398,-0.198,0,0,0,-0.198,-0.398,-0.6,-0.998,-1.398,-1.996,-2.594,-3.294,-3.994
1103,-3.991,-3.291,-2.591,-1.994,-1.397,-0.997,-0.6,-0.397,-0.197,0,0,0,-0.197,-0.397,-0.6,-0.997,-1.397,-1.994,-2.591,-3.291,-3.991
1104,-3.988,-3.288,-2.588,-1.992,-1.396,-0.996,-0.6,-0.396,-0.196,0,0,0,-0.196,-0.396,-0.6,-0.996,-1.396,-1.992,-2.588,-3.288,-3.988
1105,-3.985,-3.285,-2.585,-1.99,-1.395,-0.995,-0.6,-0.395,-0.195,0,0,0,-0.195,-0.395,-0.6,-0.995,-1.395,-1.99,-2.585,-3.285,-3.985
1106,-3.982,-3.282,-2.582,-1.988,-1.394,-0.994,-0.6,-0.394,-0.194,0,0,0,-0.194,-0.394,-0.6,-0.994,-1.394,-1.988,-2.582,-3.282,-3.982
1107,-3.979,-3.279,-2.579,-1.986,-1.393,-0.993,-0.6,-0.393,-0.193,0,0,0,-0.193,-0.393,-0.6,-0.993,-1.393,-1.986,-2.579,-3.279,-3.979
1108,-3.976,-3.276,-2.576,-1.984,-1.392,-0.992,-0.6,-0.392,-0.192,0,0,0,-0.192,-0.392,-0.6,-0.992,-1.392,-1.984,-2.576,-3.276,-3.976
1109,-3.973,-3.273,-2.573,-1.982,-1.391,-0.991,-0.6,-0.391,-0.191,0,0,0,-0.191,-0.391,-0.6,-0.991,-1.391,-1.982,-2.573,-3.273,-3.973
1110,-3.97,-3.27,-2.57,-1.98,-1.39,-0.99,-0.6,-0.39,-0.19,0,0,0,-0.19,-0.39,-0.6,-0.99,-1.39,-1.98,-2.57,-3.27,-3.97
1111,-3.967,-3.267,-2.567,-1.978,-1.389,-0.989,-0.6,-0.389,-0.189,0,0,0,-0.189,-0.389,-0.6,-0.989,-1.389,-1.978,-2.567,-3.267,-3.967
1112,-3.964,-3.264,-2.564,-1.976,-1.388,-0.988,-0.6,-0.388,-0.188,0,0,0,-0.188,-0.388,-0.6,-0.988,-1.388,-1.976,-2.564,-3.264,-3.964
1113,-3.961,-3.261,-2.561,-1.974,-1.387,-0.987,-0.6,-0.387,-0.187,0,0,0,-0.187,-0.387,-0.6,-0.987,-1.387,-1.974,-2.561,-3.261,-3.961
1114,-3.958,-3.258,-2.558,-1.972,-1.386,-0.986,-0.6,-0.386,-0.186,0,0,0,-0.186,-0.386,-0.6,-0.986,-1.386,-1.972,-2.558,-3.258,-3.958
1115,-3.955,-3.255,-2.555,-1.97,-1.385,-0.985,-0.6,-0.385,-0.185,0,0,0,-0.185,-0.385,-0.6,-0.985,-1.385,-1.97,-2.555,-3.255,-3.955
1116,-3.952,-3.252,-2.552,-1.968,-1.384,-0.984,-0.6,-0.384,-0.184,0,0,0,-0.184,-0.384,-0.6,-0.984,-1.384,-1.968,-2.552,-3.252,-3.952
1117,-3.949,-3.249,-2.549,-1.966,-1.383,-0.983,-0.6,-0.383,-0.183,0,0,0,-0.183,-0.383,-0.6,-0.983,-1.383,-1.966,-2.549,-3.249,-3.949
1118,-3.946,-3.246,-2.546,-1.964,-1.382,-0.982,-0.6,-0.382,-0.182,0,0,0,-0.182,-0.382,-0.6,-0.982,-1.382,-1.964,-2.546,-3.246,-3.946
1119,-3.943,-3.243,-2.543,-1.962,-1.381,-0.981,-0.6,-0.381,-0.181,0,0,0,-0.181,-0.381,-0.6,-0.981,-1.381,-1.962,-2.543,-3.243,-3.943
1120,-3.94,-3.24,-2.54,-1.96,-1.38,-0.98,-0.6,-0.38,-0.18,0,0,0,-0.18,-0.38,-0.6,-0.98,-1.38,-1.96,-2.54,-3.24,-3.94
1121,-3.937,-3.237,-2.537,-1.958,-1.379,-0.979,-0.6,-0.379,-0.179,0,0,0,-0.179,-0.379,-0.6,-0.979,-1.379,-1.958,-2.537,-3.237,-3.937
1122,-3.934,-3.234,-2.534,-1.956,-1.378,-0.978,-0.6,-0.378,-0.178,0,0,0,-0.178,-0.378,-0.6,-0.978,-1.378,-1.956,-2.534,-3.234,-3.934
1123,-3.931,-3.231,-2.531,-1.954,-1.377,-0.977,-0.6,-0.377,-0.177,0,0,0,-0.177,-0.377,-0.6,-0.977,-1.377,-1.954,-2.531,-3.231,-3.931
1124,-3.928,-3.228,-2.528,-1.952,-1.376,-0.976,-0.6,-0.376,-0.176,0,0,0,-0.176,-0.376,-0.6,-0.976,-1.376,-1.952,-2.528,-3.228,-3.928
1125,-3.925,-3.225,-2.525,-1.95,-1.375,-0.975,-0.6,-0.375,-0.175,0,0,0,-0.175,-0.375,-0.6,-0.975,-1.375,-1.95,-2.525,-3.225,-3.925
1126,-3.922,-3.222,-2.522,-1.948,-1.374,-0.974,-0.6,-0.374,-0.174,0,0,0,-0.174,-0.374,-0.6,-0.974,-1.374,-1.948,-2.522,-3.222,-3.922
