level,trim_-6.0,trim_-5.5,trim_-5.0,trim_-4.5,trim_-4.0,trim_-3.5,trim_-3.0,trim_-2.5,trim_-2.0,trim_-1.5,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_1.5,trim_2.0
1458,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1459,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1460,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1461,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1462,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1463,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1464,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1465,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1466,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1467,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1468,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1469,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1470,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1471,-7.91,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1472,-7.92,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1473,-7.93,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1474,-7.94,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1475,-7.95,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1476,-7.96,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1477,-7.97,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1478,-7.98,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1479,-7.99,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1480,-8,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1481,-8.12,-7.41,-6.69,-5.97,-5.35,-4.64,-3.92,-3.31,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.87,2.5
1482,-8.24,-7.52,-6.78,-6.04,-5.4,-4.68,-3.94,-3.32,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.84,2.4
1483,-8.36,-7.63,-6.87,-6.11,-5.45,-4.72,-3.96,-3.33,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.81,2.3
1484,-8.48,-7.74,-6.96,-6.18,-5.5,-4.76,-3.98,-3.34,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.78,2.2
1485,-8.6,-7.85,-7.05,-6.25,-5.55,-4.8,-4,-3.35,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.75,2.1
1486,-8.72,-7.96,-7.14,-6.32,-5.6,-4.84,-4.02,-3.36,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.72,2
1487,-8.84,-8.07,-7.23,-6.39,-5.65,-4.88,-4.04,-3.37,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.69,1.9
1488,-8.96,-8.18,-7.32,-6.46,-5.7,-4.92,-4.06,-3.38,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.66,1.8
1489,-9.08,-8.29,-7.41,-6.53,-5.75,-4.96,-4.08,-3.39,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.63,1.7
1490,-9.2,-8.4,-7.5,-6.6,-5.8,-5,-4.1,-3.4,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.6,1.6
1491,-9.2,-8.4,-7.5,-6.6,-5.8,-5,-4.1,-3.4,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.6,1.6
1492,-9.2,-8.4,-7.5,-6.6,-5.8,-5,-4.1,-3.4,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.6,1.6
1493,-9.2,-8.4,-7.5,-6.6,-5.8,-5,-4.1,-3.4,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.6,1.6
1494,-9.2,-8.4,-7.5,-6.6,-5.8,-5,-4.1,-3.4,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.6,1.6
1495,-9.2,-8.4,-7.5,-6.6,-5.8,-5,-4.1,-3.4,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.6,1.6
