level,trim_2.0,trim_1.0,trim_0.5,trim_0.0,trim_-0.5,trim_-1.0,trim_-2.0,trim_-3.0,trim_-4.0,trim_-5.0,trim_-6.0,trim_-7.0,trim_-8.0
2.03,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.08215,-0.102,-0.12115,-0.14015,-0.1583
2.04,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.0822,-0.102,-0.1212,-0.1402,-0.1584
2.05,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.08225,-0.102,-0.12125,-0.14025,-0.1585
2.06,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.0823,-0.102,-0.1213,-0.1403,-0.1586
2.07,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.08235,-0.102,-0.12135,-0.14035,-0.1587
2.08,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.0824,-0.102,-0.1214,-0.1404,-0.1588
2.09,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.08245,-0.102,-0.12145,-0.14045,-0.1589
2.1,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.0825,-0.102,-0.1215,-0.1405,-0.159
2.11,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.08255,-0.102,-0.12155,-0.14055,-0.1591
2.12,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.0826,-0.102,-0.1216,-0.1406,-0.1592
2.13,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.08265,-0.102,-0.12165,-0.14065,-0.1593
2.14,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.0827,-0.102,-0.1217,-0.1407,-0.1594
2.15,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.08275,-0.102,-0.12175,-0.14075,-0.1595
2.16,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.0828,-0.102,-0.1218,-0.1408,-0.1596
2.17,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.08285,-0.102,-0.12185,-0.14085,-0.1597
2.18,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.0829,-0.102,-0.1219,-0.1409,-0.1598
2.19,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.08295,-0.102,-0.12195,-0.14095,-0.1599
2.2,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.083,-0.102,-0.122,-0.141,-0.16
2.21,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.06205,-0.083,-0.10205,-0.12205,-0.14105,-0.16005
2.22,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.0621,-0.083,-0.1021,-0.1221,-0.1411,-0.1601
2.23,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.06215,-0.083,-0.10215,-0.12215,-0.14115,-0.16015
2.24,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.0622,-0.083,-0.1022,-0.1222,-0.1412,-0.1602
2.25,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.06225,-0.083,-0.10225,-0.12225,-0.14125,-0.16025
2.26,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.0623,-0.083,-0.1023,-0.1223,-0.1413,-0.1603
2.27,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.06235,-0.083,-0.10235,-0.12235,-0.14135,-0.16035
2.28,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.0624,-0.083,-0.1024,-0.1224,-0.1414,-0.1604
2.29,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.06245,-0.083,-0.10245,-0.12245,-0.14145,-0.16045
2.3,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.0625,-0.083,-0.1025,-0.1225,-0.1415,-0.1605
2.31,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.06255,-0.083,-0.10255,-0.12255,-0.14155,-0.16055
2.32,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.0626,-0.083,-0.1026,-0.1226,-0.1416,-0.1606
2.33,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.06265,-0.083,-0.10265,-0.12265,-0.14165,-0.16065
2.34,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.0627,-0.083,-0.1027,-0.1227,-0.1417,-0.1607
2.35,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.06275,-0.083,-0.10275,-0.12275,-0.14175,-0.16075
2.36,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.0628,-0.083,-0.1028,-0.1228,-0.1418,-0.1608
2.37,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.06285,-0.083,-0.10285,-0.12285,-0.14185,-0.16085
2.38,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.0629,-0.083,-0.1029,-0.1229,-0.1419,-0.1609
2.39,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.06295,-0.083,-0.10295,-0.12295,-0.14195,-0.16095
2.4,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.142,-0.161
2.41,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14205,-0.16105
2.42,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.1421,-0.1611
2.43,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14215,-0.16115
2.44,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.1422,-0.1612
2.45,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14225,-0.16125
2.46,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.1423,-0.1613
2.47,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14235,-0.16135
2.48,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.1424,-0.1614
2.49,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14245,-0.16145
2.5,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.1425,-0.1615
2.51,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14255,-0.16155
2.52,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.1426,-0.1616
2.53,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14265,-0.16165
2.54,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.1427,-0.1617
2.55,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14275,-0.16175
2.56,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.1428,-0.1618
2.57,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14285,-0.16185
2.58,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.1429,-0.1619
2.59,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.14295,-0.16195
2.6,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.123,-0.143,-0.162
2.61,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083025,-0.103025,-0.123025,-0.143025,-0.16205
2.62,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.08305,-0.10305,-0.12305,-0.14305,-0.1621
2.63,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083075,-0.103075,-0.123075,-0.143075,-0.16215
2.64,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.0831,-0.1031,-0.1231,-0.1431,-0.1622
2.65,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083125,-0.103125,-0.123125,-0.143125,-0.16225
2.66,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.08315,-0.10315,-0.12315,-0.14315,-0.1623
2.67,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083175,-0.103175,-0.123175,-0.143175,-0.16235
2.68,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.0832,-0.1032,-0.1232,-0.1432,-0.1624
2.69,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083225,-0.103225,-0.123225,-0.143225,-0.16245
2.7,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.08325,-0.10325,-0.12325,-0.14325,-0.1625
2.71,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083275,-0.103275,-0.123275,-0.143275,-0.16255
2.72,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.0833,-0.1033,-0.1233,-0.1433,-0.1626
2.73,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083325,-0.103325,-0.123325,-0.143325,-0.16265
2.74,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.08335,-0.10335,-0.12335,-0.14335,-0.1627
2.75,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083375,-0.103375,-0.123375,-0.143375,-0.16275
2.76,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.0834,-0.1034,-0.1234,-0.1434,-0.1628
2.77,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083425,-0.103425,-0.123425,-0.143425,-0.16285
2.78,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.08345,-0.10345,-0.12345,-0.14345,-0.1629
2.79,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083475,-0.103475,-0.123475,-0.143475,-0.16295
2.8,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.0835,-0.1035,-0.1235,-0.1435,-0.163
2.81,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083525,-0.103525,-0.123525,-0.143525,-0.16305
2.82,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.08355,-0.10355,-0.12355,-0.14355,-0.1631
2.83,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083575,-0.103575,-0.123575,-0.143575,-0.16315
2.84,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.0836,-0.1036,-0.1236,-0.1436,-0.1632
2.85,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083625,-0.103625,-0.123625,-0.143625,-0.16325
2.86,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.08365,-0.10365,-0.12365,-0.14365,-0.1633
2.87,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083675,-0.103675,-0.123675,-0.143675,-0.16335
2.88,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.0837,-0.1037,-0.1237,-0.1437,-0.1634
2.89,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083725,-0.103725,-0.123725,-0.143725,-0.16345
2.9,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.08375,-0.10375,-0.12375,-0.14375,-0.1635
2.91,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083775,-0.103775,-0.123775,-0.143775,-0.16355
2.92,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.0838,-0.1038,-0.1238,-0.1438,-0.1636
2.93,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083825,-0.103825,-0.123825,-0.143825,-0.16365
2.94,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.08385,-0.10385,-0.12385,-0.14385,-0.1637
2.95,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083875,-0.103875,-0.123875,-0.143875,-0.16375
2.96,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.0839,-0.1039,-0.1239,-0.1439,-0.1638
2.97,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083925,-0.103925,-0.123925,-0.143925,-0.16385
2.98,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.08395,-0.10395,-0.12395,-0.14395,-0.1639
2.99,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.083975,-0.103975,-0.123975,-0.143975,-0.16395
3,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.01,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.02,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.03,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.04,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.05,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.06,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.07,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.08,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.09,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.1,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.11,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.12,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.13,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.14,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.15,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.16,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.17,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.18,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.19,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.2,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.124,-0.144,-0.164
3.21,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.12405,-0.14405,-0.16405
3.22,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.1241,-0.1441,-0.1641
3.23,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.12415,-0.14415,-0.16415
3.24,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.1242,-0.1442,-0.1642
3.25,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.12425,-0.14425,-0.16425
3.26,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.1243,-0.1443,-0.1643
3.27,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.12435,-0.14435,-0.16435
3.28,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.1244,-0.1444,-0.1644
3.29,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.12445,-0.14445,-0.16445
3.3,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.1245,-0.1445,-0.1645
3.31,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.12455,-0.14455,-0.16455
3.32,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.1246,-0.1446,-0.1646
3.33,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.12465,-0.14465,-0.16465
3.34,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.1247,-0.1447,-0.1647
3.35,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.12475,-0.14475,-0.16475
3.36,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.1248,-0.1448,-0.1648
3.37,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.12485,-0.14485,-0.16485
3.38,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.1249,-0.1449,-0.1649
3.39,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.12495,-0.14495,-0.16495
3.4,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.104,-0.125,-0.145,-0.165
3.41,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10405,-0.125,-0.145,-0.16505
3.42,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.1041,-0.125,-0.145,-0.1651
3.43,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10415,-0.125,-0.145,-0.16515
3.44,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.1042,-0.125,-0.145,-0.1652
3.45,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10425,-0.125,-0.145,-0.16525
3.46,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.1043,-0.125,-0.145,-0.1653
3.47,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10435,-0.125,-0.145,-0.16535
3.48,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.1044,-0.125,-0.145,-0.1654
3.49,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10445,-0.125,-0.145,-0.16545
3.5,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.1045,-0.125,-0.145,-0.1655
3.51,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10455,-0.125,-0.145,-0.16555
3.52,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.1046,-0.125,-0.145,-0.1656
3.53,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10465,-0.125,-0.145,-0.16565
3.54,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.1047,-0.125,-0.145,-0.1657
3.55,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10475,-0.125,-0.145,-0.16575
3.56,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.1048,-0.125,-0.145,-0.1658
3.57,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10485,-0.125,-0.145,-0.16585
3.58,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.1049,-0.125,-0.145,-0.1659
3.59,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.10495,-0.125,-0.145,-0.16595
3.6,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125,-0.145,-0.166
3.61,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125025,-0.145025,-0.166025
3.62,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12505,-0.14505,-0.16605
3.63,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125075,-0.145075,-0.166075
3.64,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.1251,-0.1451,-0.1661
3.65,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125125,-0.145125,-0.166125
3.66,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12515,-0.14515,-0.16615
3.67,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125175,-0.145175,-0.166175
3.68,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.1252,-0.1452,-0.1662
3.69,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125225,-0.145225,-0.166225
3.7,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12525,-0.14525,-0.16625
3.71,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125275,-0.145275,-0.166275
3.72,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.1253,-0.1453,-0.1663
3.73,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125325,-0.145325,-0.166325
3.74,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12535,-0.14535,-0.16635
3.75,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125375,-0.145375,-0.166375
3.76,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.1254,-0.1454,-0.1664
3.77,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125425,-0.145425,-0.166425
3.78,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12545,-0.14545,-0.16645
3.79,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125475,-0.145475,-0.166475
3.8,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.1255,-0.1455,-0.1665
3.81,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125525,-0.145525,-0.166525
3.82,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12555,-0.14555,-0.16655
3.83,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125575,-0.145575,-0.166575
3.84,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.1256,-0.1456,-0.1666
3.85,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125625,-0.145625,-0.166625
3.86,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12565,-0.14565,-0.16665
3.87,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125675,-0.145675,-0.166675
3.88,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.1257,-0.1457,-0.1667
3.89,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125725,-0.145725,-0.166725
3.9,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12575,-0.14575,-0.16675
3.91,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125775,-0.145775,-0.166775
3.92,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.1258,-0.1458,-0.1668
3.93,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125825,-0.145825,-0.166825
3.94,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12585,-0.14585,-0.16685
3.95,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125875,-0.145875,-0.166875
3.96,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.1259,-0.1459,-0.1669
3.97,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125925,-0.145925,-0.166925
3.98,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.12595,-0.14595,-0.16695
3.99,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.125975,-0.145975,-0.166975
4,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.063,-0.084,-0.105,-0.126,-0.146,-0.167
4.01,0.043,0.021,0.011,0,-0.011,-0.021,-0.04201,-0.06301,-0.08401,-0.10501,-0.12601,-0.14603,-0.16703
4.02,0.043,0.021,0.011,0,-0.011,-0.021,-0.04202,-0.06302,-0.08402,-0.10502,-0.12602,-0.14606,-0.16706
4.03,0.043,0.021,0.011,0,-0.011,-0.021,-0.04203,-0.06303,-0.08403,-0.10503,-0.12603,-0.14609,-0.16709
4.04,0.043,0.021,0.011,0,-0.011,-0.021,-0.04204,-0.06304,-0.08404,-0.10504,-0.12604,-0.14612,-0.16712
4.05,0.043,0.021,0.011,0,-0.011,-0.021,-0.04205,-0.06305,-0.08405,-0.10505,-0.12605,-0.14615,-0.16715
4.06,0.043,0.021,0.011,0,-0.011,-0.021,-0.04206,-0.06306,-0.08406,-0.10506,-0.12606,-0.14618,-0.16718
4.07,0.043,0.021,0.011,0,-0.011,-0.021,-0.04207,-0.06307,-0.08407,-0.10507,-0.12607,-0.14621,-0.16721
4.08,0.043,0.021,0.011,0,-0.011,-0.021,-0.04208,-0.06308,-0.08408,-0.10508,-0.12608,-0.14624,-0.16724
4.09,0.043,0.021,0.011,0,-0.011,-0.021,-0.04209,-0.06309,-0.08409,-0.10509,-0.12609,-0.14627,-0.16727
4.1,0.043,0.021,0.011,0,-0.011,-0.021,-0.0421,-0.0631,-0.0841,-0.1051,-0.1261,-0.1463,-0.1673
4.11,0.043,0.021,0.011,0,-0.011,-0.021,-0.04211,-0.06311,-0.08411,-0.10511,-0.12611,-0.14633,-0.16733
